CODGEO;NBMENFISC21;NBPERSMENFISC21;MED21;PIMP21;TP6021;TP60AGE121;TP60AGE221;TP60AGE321;TP60AGE421;TP60AGE521;TP60AGE621;TP60TOL121;TP60TOL221;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PPAT21;PPSOC21;PPFAM21;PPMINI21;PPLOGT21;PIMPOT21;D121;D921;RD21
68130;428;1058;26380;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68131;82;199;34910;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68132;311;735;36220;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68134;832;1974;26970;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68135;1198;2834;39120;77,0;s;s;s;s;s;s;s;s;s;97,1;92,6;2,9;1,6;17,7;8,1;1,1;0,4;0,5;0,2;-24,0;19640;77650;4,0
68136;138;357;26570;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68137;264;671;26240;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68138;965;2051;24940;59,0;10,0;s;s;s;s;s;s;s;s;78,6;70,3;3,4;4,9;30,0;6,0;3,8;1,2;1,8;0,8;-18,4;13770;48350;3,5
68139;600;1431;27760;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68140;496;1268;27350;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68141;912;2127;29610;70,0;s;s;s;s;s;s;s;s;s;79,2;71,1;1,9;6,2;31,4;8,7;1,5;0,8;0,5;0,2;-20,8;17230;53770;3,1
68142;159;347;23720;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68143;765;1947;27910;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68144;533;1373;30210;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68145;2883;6116;25580;62,0;7,0;s;s;s;s;s;s;s;14,0;73,7;67,4;2,4;3,9;32,2;7,7;3,1;1,3;1,2;0,6;-16,7;15030;42330;2,8
68146;958;2368;25790;64,0;s;s;s;s;s;s;s;s;s;84,1;77,7;2,5;3,9;21,2;7,8;2,9;1,6;0,9;0,4;-16,0;16260;41410;2,5
68147;259;560;28850;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68148;132;361;33290;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68149;3212;6860;25540;59,0;18,0;s;21,0;23,0;16,0;s;s;s;29,0;90,3;84,5;4,2;1,6;23,2;4,9;3,7;1,1;1,6;1,0;-22,1;10980;59810;5,4
68150;197;482;30790;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68151;448;1005;22460;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68152;1055;2392;27340;63,0;s;s;s;s;s;s;s;s;s;78,4;70,5;2,4;5,5;28,0;9,1;2,6;1,2;0,9;0,5;-18,1;15540;49490;3,2
68153;302;714;28010;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
68154;6044;14174;20570;49,0;20,0;s;24,0;29,0;20,0;11,0;s;10,0;34,0;71,3;64,7;4,1;2,5;30,3;5,0;7,4;2,9;3,1;1,4;-14,0;11110;36220;3,3
68155;2142;4495;23430;56,0;13,0;s;s;s;s;s;s;s;24,0;70,2;62,5;3,2;4,5;31,8;9,2;4,5;1,6;1,9;1,0;-15,7;12810;39930;3,1
68156;1461;3314;24540;59,0;8,0;s;s;s;s;s;s;s;s;72,7;68,3;2,5;1,9;31,0;7,9;3,3;1,5;1,3;0,5;-14,9;15140;38740;2,6
68157;546;1396;26410;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
