CODGEO;NBMENFISC21;NBPERSMENFISC21;MED21;PIMP21;TP6021;TP60AGE121;TP60AGE221;TP60AGE321;TP60AGE421;TP60AGE521;TP60AGE621;TP60TOL121;TP60TOL221;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PPAT21;PPSOC21;PPFAM21;PPMINI21;PPLOGT21;PIMPOT21;D121;D921;RD21
7527;40744;81212;20660;40,9;18,4;26,5;20,6;19,4;19,5;16,1;16,1;13,7;35,1;57,8;49,4;2,3;6,1;41,7;7,2;5,7;1,6;3,1;1,0;-12,4;11250;32960;2,9
7528;60562;127007;21900;46,3;13,8;20,7;16,4;14,4;13,3;11,0;13,5;8,9;26,7;63,5;52,6;2,8;8,1;37,3;7,9;5,5;1,7;2,8;1,0;-14,2;12660;35930;2,8
7529;28409;55685;21160;44,4;18,2;22,4;21,0;21,5;18,5;14,6;17,9;13,7;30,8;54,3;44,0;3,1;7,2;43,2;11,4;4,9;1,4;2,6;0,9;-13,8;11290;35640;3,2
7530;30183;64556;20880;41,4;14,8;20,1;18,4;15,7;13,8;11,5;14,1;9,3;32,8;63,8;54,5;2,6;6,7;34,6;8,9;5,7;2,0;2,7;1,0;-13,0;12410;32570;2,6
7531;38867;77612;22030;47,7;14,1;22,3;17,1;15,6;14,1;10,4;13,5;9,5;28,4;59,7;51,2;2,3;6,2;41,2;7,7;4,7;1,5;2,3;0,9;-13,3;12430;35180;2,8
7532;41276;85907;20180;40,0;19,7;27,3;24,0;22,9;20,4;15,3;16,4;13,0;36,1;57,4;47,9;3,1;6,4;39,4;9,5;6,7;2,1;3,3;1,3;-13,0;11150;33710;3,0
7601;42505;85969;20510;42,9;21,0;31,6;26,7;25,8;22,4;15,9;14,3;12,6;34,9;55,8;45,4;4,1;6,3;40,5;10,7;7,0;1,8;3,7;1,5;-14,0;10790;35350;3,3
7602;109463;235732;21970;46,1;15,4;25,5;18,5;16,3;14,6;12,1;13,2;8,4;31,7;65,4;56,2;3,0;6,2;34,0;8,9;5,9;1,9;2,8;1,2;-14,2;12090;36490;3,0
7603;90088;185625;19810;38,9;23,1;34,2;28,5;27,5;23,9;18,1;15,6;12,8;40,6;57,6;48,1;3,5;6,0;38,3;8,4;8,5;2,1;4,6;1,8;-12,8;10310;33690;3,3
7604;72486;149482;21810;45,3;16,0;24,7;18,1;17,2;15,1;12,9;16,8;10,4;30,6;61,8;51,5;2,7;7,6;36,6;10,1;5,4;1,6;2,8;1,0;-13,9;11910;36170;3,0
7605;32886;73153;22290;49,3;17,5;25,5;19,8;19,5;17,0;14,4;14,1;8,2;37,2;68,5;60,2;2,9;5,4;32,1;7,9;6,1;2,1;2,8;1,2;-14,6;11410;36930;3,2
7606;110597;234120;20050;40,9;23,4;35,7;29,2;27,3;23,5;17,2;16,5;11,8;41,5;59,9;49,1;3,6;7,2;35,4;10,1;8,4;2,4;4,2;1,8;-13,8;10240;34560;3,4
7607;40047;80060;21940;46,5;15,7;24,3;18,5;18,1;17,0;12,1;13,1;10,2;31,1;57,0;47,3;2,7;7,0;42,3;9,5;5,2;1,5;2,7;1,0;-14,0;12010;36560;3,0
7608;90634;191111;20430;41,8;21,0;30,7;26,1;23,6;20,7;16,3;16,4;11,6;38,1;61,6;52,3;3,2;6,1;35,4;8,1;8,2;2,2;4,3;1,7;-13,3;10710;34310;3,2
7609;32881;74000;20470;41,5;19,5;25,1;23,8;22,4;18,9;14,7;17,2;12,2;35,9;63,6;53,6;3,3;6,7;33,9;8,5;6,9;2,4;3,2;1,3;-12,9;11180;34480;3,1
7610;73428;157775;21280;43,5;16,6;25,5;19,8;19,0;15,6;12,9;13,9;9,4;34,9;64,0;54,9;2,9;6,2;35,1;8,3;6,2;2,0;3,0;1,2;-13,6;11800;35180;3,0
7611;44252;90045;21320;44,3;16,3;23,4;19,3;19,6;15,1;12,8;15,0;11,0;32,1;58,4;49,1;2,7;6,6;40,1;9,1;5,6;1,7;2,8;1,1;-13,2;11830;34740;2,9
7612;62401;130174;20960;43,8;18,1;25,9;22,0;20,6;17,5;14,4;14,4;11,1;33,8;62,7;53,5;3,2;6,0;35,4;8,1;7,0;1,9;3,7;1,4;-13,2;11340;34510;3,0
7613;31712;65783;21740;46,4;14,7;19,5;15,4;16,0;14,2;12,0;15,8;10,2;25,9;65,1;54,9;2,2;8,0;33,5;9,5;5,5;1,8;2,7;1,0;-13,6;12250;34780;2,8
7614;30790;62986;21200;42,7;15,8;23,7;18,1;18,0;15,3;12,7;13,5;10,1;29,7;62,0;50,9;2,7;8,4;35,8;9,4;5,8;1,7;2,9;1,2;-13,0;12080;34620;2,9
7615;83590;190017;21910;47,4;15,6;22,3;17,4;16,7;15,0;12,4;14,4;8,5;31,6;70,5;61,7;3,2;5,6;29,5;8,0;6,3;2,2;2,9;1,2;-14,3;12020;35750;3,0
7616;335095;713146;22800;51,8;17,7;30,6;18,7;19,6;17,1;13,7;12,0;7,3;31,7;73,7;63,2;3,5;7,0;27,1;10,0;6,3;1,9;3,0;1,4;-17,1;11270;41230;3,7
7617;78168;157765;20540;42,3;20,8;33,3;26,3;23,8;21,0;15,9;15,2;11,5;37,4;58,4;48,2;3,5;6,7;38,6;8,8;7,8;2,0;4,2;1,6;-13,6;10840;35000;3,2
7618;169749;379848;21470;47,2;20,3;28,6;23,3;23,2;19,8;16,3;14,6;8,6;37,9;68,7;59,5;3,3;5,9;30,2;8,8;7,5;2,3;3,6;1,6;-15,2;10750;37500;3,5
7619;25160;50535;21730;46,7;14,7;21,4;17,0;16,5;14,1;11,7;14,8;10,9;26,7;58,4;48,8;2,7;6,9;40,6;10,4;4,5;1,4;2,3;0,8;-13,9;12270;35960;2,9
7620;232081;476735;20650;43,8;21,2;33,4;27,1;24,8;21,8;15,4;14,6;10,8;37,9;59,4;49,3;3,5;6,6;37,3;9,9;7,8;2,0;4,1;1,7;-14,4;10650;35480;3,3
7621;66283;139082;22620;48,6;12,8;18,0;14,0;13,1;11,8;10,2;15,0;8,4;26,1;65,5;55,1;2,1;8,3;32,7;11,7;4,6;1,6;2,1;0,9;-14,5;12840;37120;2,9
7622;60749;122442;21030;44,0;18,7;28,0;23,2;21,9;18,7;14,7;15,0;12,7;34,2;59,0;49,9;3,0;6,1;39,4;8,3;6,5;1,8;3,5;1,2;-13,2;11070;34560;3,1
7623;52619;107018;21540;46,6;18,5;27,4;22,3;21,2;18,7;15,2;13,8;8,7;32,2;61,3;51,6;3,5;6,2;37,1;10,4;6,5;1,8;3,4;1,3;-15,3;11350;36880;3,2
7624;109478;221025;21510;45,8;16,0;25,3;20,1;18,0;15,1;12,5;13,4;9,2;32,1;61,9;52,8;3,1;6,0;38,2;7,3;6,1;1,7;3,2;1,2;-13,5;11960;34930;2,9
7625;573532;1250301;24590;57,7;13,9;26,0;14,8;14,0;12,4;10,2;10,5;5,0;27,8;81,5;72,8;3,2;5,5;21,9;8,9;5,5;1,8;2,5;1,2;-17,8;12330;42980;3,5
8401;137551;307595;27420;62,9;7,8;12,0;8,0;8,5;7,5;6,6;6,7;5,0;16,0;81,2;73,1;3,1;5,0;22,8;10,8;2,5;1,1;0,9;0,5;-17,3;14980;54020;3,6
8402;59314;120137;21400;45,1;17,2;26,0;21,5;21,2;17,7;12,9;11,6;10,5;33,2;59,3;50,1;3,3;5,9;38,3;10,3;5,8;1,8;2,8;1,2;-13,7;11510;35460;3,1
8403;39427;80365;22230;47,3;12,8;18,5;12,5;13,2;11,8;11,1;14,8;7,7;27,9;64,9;55,9;1,8;7,2;34,7;9,7;5,1;1,6;2,5;1,0;-14,4;12910;36070;2,8
8404;22817;49959;23200;53,3;11,2;13,4;14,6;13,1;9,8;8,7;9,0;6,4;23,3;67,9;59,8;3,0;5,1;33,3;8,9;4,3;1,8;1,8;0,7;-14,4;13410;37970;2,8
8405;112344;255488;23700;54,8;10,8;16,0;12,7;12,0;9,9;7,9;8,3;5,0;24,3;73,6;66,7;2,6;4,3;28,2;8,6;4,7;2,1;1,8;0,8;-15,1;13560;38220;2,8
8406;97599;234929;23450;54,1;11,7;16,5;13,9;13,2;10,4;8,4;8,6;5,0;26,2;77,6;70,4;3,1;4,1;24,9;7,6;5,0;2,3;1,8;0,9;-15,1;13270;38170;2,9
8407;111827;243230;24950;59,1;10,7;17,2;12,5;12,3;10,4;7,6;7,0;5,0;22,1;73,2;65,1;2,8;5,3;28,7;10,8;4,1;1,6;1,7;0,8;-16,8;13590;42510;3,1
8408;219111;461131;23740;55,1;13,2;26,3;14,8;13,7;12,4;9,4;9,0;5,0;29,6;73,0;65,6;2,4;5,0;29,8;8,7;4,9;1,7;2,2;1,0;-16,4;12580;40020;3,2
8409;262214;567575;24730;58,9;12,9;23,7;15,0;14,2;11,8;8,8;8,7;5,0;27,2;76,4;69,3;2,7;4,4;27,2;9,2;4,7;1,7;2,0;1,0;-17,5;12700;42940;3,4
8410;39686;82363;21720;46,3;13,9;18,6;15,2;14,8;13,6;11,8;13,1;9,1;27,6;65,6;56,7;2,8;6,1;34,0;8,4;5,4;1,8;2,6;1,0;-13,4;12550;34640;2,8
8411;17687;36849;23210;56,4;11,4;13,7;14,8;13,8;10,5;8,0;10,1;6,9;22,0;68,1;59,6;3,2;5,3;33,9;9,5;3,4;1,5;1,3;0,6;-14,9;13250;37300;2,8
8412;40345;89171;22440;46,8;11,2;16,1;12,3;11,8;10,3;9,6;11,0;6,9;24,6;68,5;60,9;2,4;5,2;30,8;10,1;4,7;2,0;1,9;0,8;-14,1;13410;35970;2,7
8413;51185;109396;23270;56,1;12,8;16,5;14,3;15,4;12,4;9,9;9,5;8,0;21,5;72,8;63,0;4,0;5,8;28,0;11,3;3,7;1,5;1,5;0,7;-15,8;12730;37950;3,0
8414;37544;87071;25320;58,7;10,5;12,5;11,0;11,6;10,0;9,0;8,9;5,0;20,2;82,0;74,4;3,8;3,8;21,8;8,3;3,4;1,6;1,2;0,6;-15,5;13660;46310;3,4
8415;49378;108372;27830;60,5;10,2;13,1;9,5;10,7;9,8;9,9;10,0;5,4;19,6;82,9;75,3;3,4;4,2;22,5;10,2;2,4;1,0;0,9;0,5;-18,0;13760;55750;4,1
8416;152300;349360;33100;50,5;11,3;14,1;10,6;11,6;11,6;11,1;9,8;5,6;21,7;89,6;83,5;3,3;2,8;17,6;6,6;1,8;0,7;0,7;0,4;-15,6;13060;75560;5,8
8417;39090;81546;21250;43,5;16,5;24,5;20,3;18,9;15,0;13,6;13,2;11,0;34,5;63,9;56,0;2,9;5,0;35,5;8,2;5,5;1,8;2,7;1,0;-13,1;11830;34410;2,9
8418;28890;60243;24980;60,1;10,7;13,3;11,6;12,4;10,5;8,7;8,9;7,4;16,6;74,7;64,1;3,2;7,4;26,0;14,6;2,5;1,1;1,0;0,4;-17,8;13530;45450;3,4
8419;54601;112681;21710;44,3;14,0;19,5;14,4;15,6;13,9;11,6;14,0;9,2;27,8;63,3;53,1;2,5;7,7;35,2;9,0;5,9;1,9;2,9;1,1;-13,4;12570;34790;2,8
8420;37925;83561;22160;45,0;11,5;14,5;12,5;11,2;11,4;9,7;12,8;8,0;24,1;66,6;57,8;2,6;6,2;31,9;10,2;4,8;2,0;2,0;0,8;-13,5;13310;35090;2,6
8421;780231;1766829;24910;59,8;14,1;21,8;15,1;16,1;13,8;10,1;9,0;5,0;27,0;80,1;72,3;3,1;4,7;23,0;10,7;4,9;1,9;2,0;1,0;-18,7;12270;45490;3,7
8422;45369;99450;22370;48,7;15,7;21,2;18,4;18,8;15,3;11,6;11,6;7,7;30,5;67,9;58,8;3,0;6,1;31,6;10,0;5,8;2,1;2,5;1,2;-15,3;12000;38470;3,2
8423;55511;111059;21090;43,8;17,5;28,8;23,2;19,7;17,2;12,9;12,7;9,7;36,6;60,2;52,0;2,5;5,7;38,3;7,9;6,8;1,8;3,6;1,4;-13,2;11500;34000;3,0
8424;45189;92716;21670;45,7;15,5;21,9;19,2;17,5;15,2;12,0;12,5;8,4;31,1;62,0;53,5;2,2;6,3;36,4;8,7;6,4;1,9;3,3;1,2;-13,5;12010;34970;2,9
8425;23020;54845;21480;48,1;18,5;23,4;21,3;23,7;16,9;13,7;11,0;5,9;34,5;72,3;65,7;3,6;3,0;27,0;9,0;6,0;2,6;2,2;1,2;-14,3;11480;36790;3,2
8426;62210;132475;21790;46,1;14,0;22,8;16,5;16,8;13,7;10,8;8,0;6,3;30,4;65,4;58,5;2,5;4,4;33,6;9,0;5,8;2,1;2,5;1,2;-13,8;12430;35230;2,8
8427;43994;98526;22480;49,1;13,5;16,5;13,9;15,5;13,7;11,0;11,6;6,5;28,0;70,5;62,1;3,1;5,3;29,5;9,0;5,6;2,1;2,4;1,1;-14,6;12640;37370;3,0
8428;232563;521704;21960;47,6;16,8;27,1;19,8;19,6;15,9;11,4;11,3;6,2;34,6;70,6;62,9;2,9;4,8;29,6;7,7;6,7;2,5;2,8;1,4;-14,6;11650;36570;3,1
8429;15750;32394;21120;42,0;15,7;15,8;16,5;16,1;15,0;14,8;17,1;12,2;26,4;61,7;49,5;2,0;10,2;35,4;11,0;5,0;1,7;2,5;0,8;-13,1;12100;34020;2,8
8430;24765;55838;22300;46,9;13,0;17,0;14,4;15,5;12,5;10,3;9,7;6,8;28,1;69,5;62,4;2,7;4,4;30,2;8,4;5,5;2,3;2,3;0,9;-13,6;12780;35260;2,8
8431;130259;287380;22780;50,7;13,9;19,4;16,6;16,5;13,1;10,2;9,5;6,5;29,3;70,4;61,5;3,2;5,7;29,8;9,7;5,4;2,0;2,3;1,1;-15,3;12540;38240;3,1
8432;68910;139074;21640;45,7;15,7;23,0;19,0;17,8;15,9;12,3;12,3;8,9;32,1;61,9;53,7;2,6;5,6;37,2;8,9;6,1;1,7;3,2;1,2;-14,1;11900;35680;3,0
8433;106753;245357;22610;50,6;13,6;19,5;17,0;15,7;12,0;10,1;10,1;6,5;29,6;71,8;64,1;3,0;4,7;29,0;8,2;5,5;2,3;2,2;1,0;-14,5;12540;36860;2,9
8434;75796;179011;24150;55,6;11,1;15,2;12,1;12,9;10,5;8,3;8,7;5,0;25,1;76,6;68,9;2,8;4,9;25,1;9,5;4,7;2,2;1,7;0,8;-15,9;13430;40070;3,0
8435;85726;199965;24050;54,8;10,0;16,1;11,3;11,1;9,1;7,6;8,6;5,3;23,0;73,9;66,4;2,7;4,8;28,3;8,9;4,2;1,9;1,6;0,7;-15,3;13860;38990;2,8
9301;172300;383241;26440;61,4;11,0;20,6;11,8;11,2;10,7;9,0;9,3;5,0;21,5;76,2;67,0;3,0;6,2;26,8;13,2;3,6;1,3;1,6;0,7;-19,8;13420;48230;3,6
9302;16219;32708;21800;50,8;14,8;19,6;17,6;17,2;15,1;11,8;10,6;10,2;22,9;65,5;53,8;4,5;7,2;33,8;11,0;4,6;1,6;2,1;0,9;-14,9;12060;36230;3,0
9303;59526;134799;22700;49,6;15,2;24,2;18,1;16,5;14,5;12,2;12,3;8,7;30,6;67,8;58,6;3,4;5,8;32,9;9,1;5,2;1,9;2,4;0,9;-15,0;11940;37340;3,1
9304;214699;449515;24140;56,5;14,8;19,9;15,9;16,2;14,5;13,1;12,6;8,1;24,9;71,5;61,6;3,5;6,4;29,3;14,2;4,1;1,3;2,0;0,8;-19,1;12030;45310;3,8
9305;41928;96252;21640;46,7;18,9;26,0;20,9;22,1;16,9;17,2;14,6;9,2;33,5;67,8;56,7;3,6;7,5;30,0;11,6;6,1;2,1;2,7;1,3;-15,5;11160;38160;3,4
9306;55563;122025;21880;47,9;18,0;24,0;20,7;20,5;16,7;16,3;14,2;9,6;31,6;65,1;54,6;3,6;6,9;31,9;13,9;5,2;1,8;2,4;1,0;-16,1;11270;39440;3,5
9307;37125;73869;21620;46,9;16,9;23,6;21,5;19,5;16,9;13,6;13,0;10,0;29,3;61,4;52,0;3,2;6,2;37,9;8,8;5,8;1,7;2,9;1,2;-13,9;11590;35570;3,1
9308;53920;116455;22020;49,0;18,3;26,1;22,4;21,2;18,3;14,4;13,2;9,7;33,5;63,3;53,4;3,3;6,6;36,4;9,9;5,8;1,9;2,8;1,1;-15,4;11080;37480;3,4
9309;58822;117216;23450;55,6;14,9;19,0;19,2;19,8;16,1;12,0;9,2;8,4;25,8;57,5;47,6;3,2;6,7;43,2;13,0;4,2;1,3;2,1;0,8;-17,9;12050;41890;3,5
9310;48810;99114;22070;48,8;14,6;22,9;17,2;16,7;14,7;11,2;11,4;8,2;26,3;62,4;52,4;3,2;6,8;36,9;9,6;5,4;1,7;2,6;1,1;-14,3;12310;36700;3,0
9311;39216;81273;22180;48,5;16,5;24,4;19,3;19,2;16,5;13,6;12,4;9,0;30,3;59,6;50,6;2,9;6,1;34,4;16,0;5,0;1,6;2,4;1,0;-15,0;11690;38470;3,3
9312;520220;1133714;22030;51,3;21,5;30,2;24,6;24,1;22,1;16,7;14,6;7,1;36,6;73,2;63,3;3,3;6,6;26,8;9,8;7,6;2,2;3,7;1,7;-17,4;10350;40740;3,9
9313;137495;312463;23070;53,6;15,0;22,4;17,6;16,6;13,5;12,2;12,2;5,1;28,0;74,6;67,1;3,2;4,3;27,9;7,2;6,0;2,1;2,7;1,2;-15,7;12180;38930;3,2
9314;41819;84664;23650;58,0;16,1;17,9;17,8;17,8;14,9;14,9;14,6;10,0;24,3;77,4;69,6;3,0;4,8;28,4;10,4;3,1;0,8;1,6;0,7;-19,3;11240;42820;3,8
9315;294185;604750;22960;53,8;17,6;25,7;19,8;19,7;16,8;14,9;14,1;8,7;29,0;72,3;61,9;3,3;7,1;28,9;11,6;5,3;1,5;2,7;1,1;-18,1;11110;42580;3,8
9316;29727;68230;22030;48,7;16,7;22,0;17,6;18,8;15,8;15,0;13,0;7,8;30,7;70,6;60,0;3,4;7,2;28,4;10,4;5,9;2,2;2,5;1,2;-15,3;11720;37490;3,2
9317;27844;54465;23450;56,1;15,6;15,9;15,1;18,4;18,2;14,3;11,9;9,7;23,9;58,6;46,5;3,7;8,4;33,2;26,0;2,9;0,9;1,5;0,5;-20,7;11620;47140;4,1
9318;271863;556721;23150;53,1;15,8;22,7;18,9;18,4;15,6;13,1;11,1;6,6;28,3;64,6;55,1;2,9;6,6;35,8;10,8;5,6;1,5;2,9;1,2;-16,8;11870;40360;3,4
9401;43690;86811;24100;55,8;14,2;16,6;14,4;14,1;12,7;13,2;17,3;8,2;23,1;71,7;61,5;2,3;7,9;31,1;10,4;4,7;1,0;2,8;0,9;-17,9;12270;42530;3,5
9402;44294;87690;21710;47,6;19,6;26,3;21,3;21,0;17,8;17,1;21,7;11,1;32,1;68,9;57,8;2,3;8,8;31,1;10,0;6,5;1,3;3,9;1,3;-16,5;10970;39280;3,6
9403;10602;21452;21120;47,2;20,3;s;22,0;21,2;21,4;18,5;18,2;13,3;28,8;64,7;49,7;3,6;11,4;33,5;12,6;5,3;1,4;2,9;1,0;-16,1;10640;38670;3,6
9404;5901;11123;20990;45,0;21,1;37,4;22,2;21,8;18,9;18,4;21,8;13,9;31,4;64,7;54,0;2,1;8,6;34,8;9,3;6,0;1,2;3,6;1,2;-14,8;10720;36550;3,4
9405;6992;14381;20810;44,0;22,4;s;24,7;27,0;22,2;18,4;21,1;14,0;33,8;63,4;50,1;2,6;10,7;34,3;11,0;6,5;1,5;3,8;1,2;-15,2;10440;36750;3,5
9406;11945;25667;21970;51,0;18,9;s;21,3;20,4;18,7;16,9;18,1;11,1;28,0;67,2;53,5;3,2;10,5;27,9;17,6;4,9;1,5;2,5;0,9;-17,6;10970;41210;3,8
9407;5401;10299;21050;46,0;21,4;s;25,3;20,9;22,4;18,1;22,6;13,4;32,1;60,7;50,1;2,8;7,8;37,5;11,4;5,7;1,3;3,3;1,1;-15,3;10710;37640;3,5
